filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
24_1_001_50___17	17	24	1	0.01	typeTokenInput_50	-0.028506555214748812	0.00013209737734562514	0.9000000000000006	0.24	2.6699999999999857	3.1899999999999746	0.5349429451582173	0.5
24_1_001_50___18	18	24	1	0.01	typeTokenInput_50	-0.02770743792262535	0.00010206808896013101	0.6400000000000003	0.4500000000000002	7.499999999999883	6.939999999999895	0.6791786991753905	0.5
24_1_001_50___19	19	24	1	0.01	typeTokenInput_50	-0.017396880323424794	2.9592563303451543e-05	0.5000000000000002	0.09999999999999999	3.3499999999999712	4.0899999999999554	0.41580947706459653	0.5
24_1_001_50___20	20	24	1	0.01	typeTokenInput_50	-0.022687826753442154	0.00015168765120573933	0.6200000000000003	0.2700000000000001	7.219999999999889	7.519999999999882	0.5124973964842119	0.5
24_1_001_50___21	21	24	1	0.01	typeTokenInput_50	-0.035078136407009755	0.0001709784540777882	0.7700000000000005	0.09	5.619999999999923	4.159999999999954	0.8947306104774874	0.5
24_1_001_50___22	22	24	1	0.01	typeTokenInput_50	-0.06002478502836768	0.001664836452654483	0.03	1.1200000000000008	4.2299999999999525	4.629999999999944	0.18392172741950544	0.5
24_1_001_50___23	23	24	1	0.01	typeTokenInput_50	-0.04281621432561044	0.0004481758814251729	0.3500000000000001	0.3500000000000001	3.9999999999999574	3.309999999999972	0.6659669267518169	0.5
24_1_001_50___24	24	24	1	0.01	typeTokenInput_50	-0.03236642159068538	0.00012137722018804802	0.28	0.5200000000000002	6.729999999999899	5.29999999999993	0.7667410642285373	0.5
24_1_001_50___25	25	24	1	0.01	typeTokenInput_50	-0.02017626980180421	4.2113647064638004e-05	0.10999999999999999	0.8600000000000005	7.289999999999887	7.14999999999989	0.35205919791934887	0.5
24_1_001_50___26	26	24	1	0.01	typeTokenInput_50	-0.03083692104468449	0.0002605456402798788	0.3500000000000001	0.6400000000000003	5.029999999999935	4.6499999999999435	0.5224848247917979	0.5
24_1_001_50___27	27	24	1	0.01	typeTokenInput_50	-0.028875718643932874	0.00027834323015598717	0.32000000000000006	0.6900000000000004	4.6499999999999435	4.449999999999948	0.4576020592256479	0.5
24_1_001_50___28	28	24	1	0.01	typeTokenInput_50	-0.06159845081935891	0.0006042190436408353	0.21999999999999997	0.9300000000000006	7.3699999999998855	4.859999999999939	0.8581489350995056	0.5
24_1_001_50___29	29	24	1	0.01	typeTokenInput_50	-0.043370546216043124	0.0004220521595761393	1.9500000000000015	0.009999999999999997	6.819999999999897	7.769999999999877	0.7290879223493107	0.5
24_1_001_50___30	30	24	1	0.01	typeTokenInput_50	-0.030864891568153703	0.0003522042221045665	1.9800000000000013	0.02	6.7599999999998985	7.949999999999873	0.6835208937363213	0.5
24_1_001_50___31	31	24	1	0.01	typeTokenInput_50	-0.021954549328093525	6.453330308917103e-05	0.10999999999999999	1.0700000000000007	7.549999999999882	7.049999999999892	0.38698582386066205	0.5
24_1_001_50___32	32	24	1	0.01	typeTokenInput_50	-0.021576954567052276	5.450944017281658e-05	0.6500000000000004	0.32000000000000006	5.019999999999936	6.6899999999999	0.20751005855964147	0.5
24_1_001_50___33	33	24	1	0.01	typeTokenInput_50	-0.02852843577573476	0.00017539580867369367	0.7300000000000004	0.5200000000000002	7.289999999999887	7.249999999999888	0.562176500885798	0.5
24_1_001_50___34	34	24	1	0.01	typeTokenInput_50	-0.02099014363565703	4.2326703153073996e-05	0.40000000000000013	0.20999999999999996	7.199999999999889	7.049999999999892	0.5841905229354066	0.5
24_1_001_50___35	35	24	1	0.01	typeTokenInput_50	-0.031667879916404316	0.00026103784536817183	1.1000000000000008	0.2	6.819999999999897	7.849999999999875	0.46754569361268705	0.5
24_1_001_50___36	36	24	1	0.01	typeTokenInput_50	-0.0312172760911574	0.00012747889061643768	0.09999999999999996	0.9100000000000006	5.249999999999931	5.509999999999925	0.25540308417252505	0.5
24_1_001_50___37	37	24	1	0.01	typeTokenInput_50	-0.02458692888040202	6.36487632286716e-05	1.320000000000001	0.07	6.829999999999897	7.339999999999886	0.6769958562385253	0.5
24_1_001_50___38	38	24	1	0.01	typeTokenInput_50	-0.020017179489593355	3.410049667039056e-05	0.01	0.8000000000000005	5.74999999999992	3.459999999999969	0.8175744761936363	0.5
24_1_001_50___39	39	24	1	0.01	typeTokenInput_50	-0.024810052585768478	7.921446913273761e-05	0.20999999999999996	0.8800000000000006	4.389999999999949	4.139999999999954	0.39651675013527227	0.5
24_1_001_50___40	40	24	1	0.01	typeTokenInput_50	-0.03709673913501348	0.00043746896346558845	0.4500000000000002	0.8700000000000006	7.329999999999886	7.039999999999893	0.4675456936126795	0.5
24_1_001_50___41	41	24	1	0.01	typeTokenInput_50	-0.02439487273658375	0.00013079238389668163	1.1900000000000008	0.12999999999999998	7.0899999999998915	7.709999999999878	0.6082590307465179	0.5
24_1_001_50___42	42	24	1	0.01	typeTokenInput_50	-0.020959305929443704	4.9203446336790196e-05	0.34000000000000014	1.1800000000000008	7.309999999999887	7.199999999999889	0.32519472741768557	0.5
24_1_001_50___43	43	24	1	0.01	typeTokenInput_50	-0.017597995008652587	2.7158905838177918e-05	0.21000000000000002	1.0400000000000007	7.599999999999881	6.889999999999896	0.4700359482354242	0.5
24_1_001_50___44	44	24	1	0.01	typeTokenInput_50	-0.02248089806785205	6.606646280052535e-05	0.7100000000000004	0.5900000000000003	3.7199999999999633	2.7199999999999847	0.7539887164489442	0.5
24_1_001_50___45	45	24	1	0.01	typeTokenInput_50	-0.014887343649618601	1.8458424783184513e-05	0.19	0.7900000000000005	4.749999999999941	4.249999999999952	0.4750208125210572	0.5
24_1_001_50___46	46	24	1	0.01	typeTokenInput_50	-0.02736913065133885	0.0002439189152333901	0.4500000000000002	0.4700000000000002	3.7199999999999633	4.579999999999945	0.2931777789064361	0.5
24_1_001_50___47	47	24	1	0.01	typeTokenInput_50	-0.024410234726638197	0.0001315092546765586	0.4700000000000002	0.4500000000000002	7.289999999999887	7.16999999999989	0.534942945158214	0.5
24_1_001_50___48	48	24	1	0.01	typeTokenInput_50	-0.027177845254212844	9.468206026475189e-05	0.26	0.5800000000000003	5.889999999999917	4.3199999999999505	0.7772998611746853	0.5
24_1_001_50___49	49	24	1	0.01	typeTokenInput_50	-0.01893223620620115	3.598953876967181e-05	0.09	0.7900000000000005	6.359999999999907	4.269999999999952	0.8005922431513243	0.5
24_1_001_50___50	50	24	1	0.01	typeTokenInput_50	-0.025911415575324327	7.715320575870497e-05	1.1600000000000008	0.01	4.429999999999948	6.7599999999998985	0.23505219623624446	0.5
24_1_001_50___51	51	24	1	0.01	typeTokenInput_50	-0.02586085971828881	0.0002750507012787625	1.0500000000000007	0.07	6.989999999999894	7.769999999999877	0.5498339973124822	0.5
24_1_001_50___52	52	24	1	0.01	typeTokenInput_50	-0.02628838785831916	8.635866825722648e-05	0.02	1.2200000000000009	7.269999999999888	7.059999999999892	0.2709120776506925	0.5
24_1_001_50___53	53	24	1	0.01	typeTokenInput_50	-0.05226164038336953	0.0006253226376031572	0.7000000000000004	0.29000000000000004	2.229999999999995	3.9399999999999586	0.21416501695744755	0.5
24_1_001_50___54	54	24	1	0.01	typeTokenInput_50	-0.025806316933353505	8.438110272151686e-05	0.03	2.5199999999999902	7.909999999999874	5.209999999999932	0.5523079095743134	0.5
24_1_001_50___55	55	24	1	0.01	typeTokenInput_50	-0.017378054869085318	2.5633669738853182e-05	0.3200000000000001	0.9200000000000006	4.0399999999999565	3.509999999999968	0.4825071423336073	0.5
24_1_001_50___56	56	24	1	0.01	typeTokenInput_50	-0.01645745357490377	2.2569239217174268e-05	0.30000000000000004	0.3700000000000001	7.299999999999887	7.269999999999888	0.4900013331200343	0.5
24_1_001_50___57	57	24	1	0.01	typeTokenInput_50	-0.018235108270913004	2.8927586236181865e-05	0.5500000000000003	0.8100000000000005	7.219999999999889	7.189999999999889	0.4427521454014443	0.5
24_1_001_50___58	58	24	1	0.01	typeTokenInput_50	-0.025425151646130482	0.00024314386325298187	0.22000000000000003	0.9300000000000006	7.679999999999879	7.049999999999892	0.4800106598444147	0.5
24_1_001_50___59	59	24	1	0.01	typeTokenInput_50	-0.020226238136897952	4.270440099690728e-05	0.13999999999999999	1.310000000000001	7.429999999999884	7.019999999999893	0.31864626621097236	0.5
24_1_001_50___60	60	24	1	0.01	typeTokenInput_50	-0.02282513078119573	5.262972083995594e-05	0.5600000000000003	0.1299999999999999	5.169999999999932	6.519999999999904	0.28495789429901625	0.5
24_1_001_50___61	61	24	1	0.01	typeTokenInput_50	-0.022694363604088913	5.4085576597793743e-05	0.29000000000000004	0.9600000000000006	7.329999999999886	6.959999999999894	0.42555748318833886	0.5
24_1_001_50___62	62	24	1	0.01	typeTokenInput_50	-0.020510950717539972	7.573697302778569e-05	1.0100000000000007	0.6600000000000004	3.599999999999966	3.8899999999999597	0.5149955016194117	0.5
24_1_001_50___63	63	24	1	0.01	typeTokenInput_50	-0.01680119981124944	2.5137233631103315e-05	1.260000000000001	0.18	7.029999999999893	7.569999999999881	0.6318124177361049	0.5
24_1_001_50___64	64	24	1	0.01	typeTokenInput_50	-0.03256245275444233	0.00012626163478432278	0.09999999999999991	1.7500000000000013	7.539999999999882	6.589999999999902	0.3318122278318289	0.5
24_1_001_50___65	65	24	1	0.01	typeTokenInput_50	-0.025584045094477953	0.00017167990569167456	0.7800000000000005	0.2900000000000001	6.999999999999893	7.529999999999882	0.49000133312003735	0.5
24_1_001_50___66	66	24	1	0.01	typeTokenInput_50	-0.026757183578680017	0.00011323795364838349	1.1500000000000008	0.049999999999999975	4.119999999999955	4.639999999999944	0.6410674063348196	0.5
24_1_001_50___67	67	24	1	0.01	typeTokenInput_50	-0.018149363764016012	3.763796168473509e-05	0.20000000000000004	0.6600000000000004	7.809999999999876	7.029999999999893	0.5793242521487452	0.5
24_1_001_50___68	68	24	1	0.01	typeTokenInput_50	-0.023904423031796414	0.0001260805328952083	1.1200000000000008	0.24	6.879999999999896	7.579999999999881	0.544878892373584	0.5
24_1_001_50___69	69	24	1	0.01	typeTokenInput_50	-0.024951400809804656	6.419434988646521e-05	0.6800000000000004	0.08999999999999991	5.609999999999923	6.869999999999896	0.3384968407970538	0.5
24_1_001_50___70	70	24	1	0.01	typeTokenInput_50	-0.02955311227654041	0.0001507237476859286	0.8800000000000006	0.5300000000000002	5.75999999999992	4.3199999999999505	0.8569272765199154	0.5
24_1_001_50___71	71	24	1	0.01	typeTokenInput_50	-0.020275794993192608	3.450513669267203e-05	0.5300000000000002	0.44000000000000017	7.079999999999892	7.079999999999892	0.5224848247918001	0.5
24_1_001_50___72	72	24	1	0.01	typeTokenInput_50	-0.017709671671604765	2.805766896299999e-05	0.07	1.0700000000000007	7.489999999999883	7.009999999999893	0.37285223368680204	0.5
24_1_001_50___73	73	24	1	0.01	typeTokenInput_50	-0.028934419113412872	0.00015935693121989927	0.6800000000000004	0.13999999999999999	6.889999999999896	7.389999999999885	0.5099986668799683	0.5
24_1_001_50___74	74	24	1	0.01	typeTokenInput_50	-0.017310282247134993	2.5970245357354043e-05	0.15999999999999998	1.430000000000001	5.579999999999924	4.999999999999936	0.33403307324817666	0.5
24_1_001_50___75	75	24	1	0.01	typeTokenInput_50	-0.02653610607189716	0.00011611531246948308	1.6600000000000013	0.09	6.839999999999897	7.779999999999877	0.6524894621927494	0.5
24_1_001_50___76	76	24	1	0.01	typeTokenInput_50	-0.016362152338381123	2.2494397071344787e-05	0.4600000000000002	0.41000000000000014	7.309999999999887	7.2799999999998875	0.5199893401555816	0.5
24_1_001_50___77	77	24	1	0.01	typeTokenInput_50	-0.019926791204804555	4.1698802862051316e-05	0.09	1.260000000000001	6.799999999999898	4.619999999999944	0.7330201492388483	0.5
24_1_001_50___78	78	24	1	0.01	typeTokenInput_50	-0.02887370178682744	0.00017289974894083235	1.0300000000000007	0.3200000000000001	6.849999999999897	7.5599999999998815	0.500000000000004	0.5
24_1_001_50___79	79	24	1	0.01	typeTokenInput_50	-0.02749178432887375	9.592037623619727e-05	1.1100000000000008	0.08	4.8399999999999395	5.109999999999934	0.6813537337890271	0.5
24_1_001_50___80	80	24	1	0.01	typeTokenInput_50	-0.0331811796033433	0.00013746461590741465	1.7800000000000014	0.02	4.859999999999939	5.26999999999993	0.7941296281990544	0.5
24_1_001_50___81	81	24	1	0.01	typeTokenInput_50	-0.018335302870649408	2.9800086868707495e-05	0.30000000000000004	0.5200000000000002	7.3699999999998855	7.049999999999892	0.5249791874789381	0.5
24_1_001_50___82	82	24	1	0.01	typeTokenInput_50	-0.023402088471919432	7.141766770917705e-05	0.11999999999999998	0.9600000000000006	4.999999999999936	4.869999999999939	0.32959884019113067	0.5
24_1_001_50___83	83	24	1	0.01	typeTokenInput_50	-0.017490294611189595	2.6772603792708774e-05	1.0100000000000007	0.060000000000000005	7.009999999999893	7.489999999999883	0.6153837563911847	0.5
24_1_001_50___84	84	24	1	0.01	typeTokenInput_50	-0.02386453510340528	0.00011520668423424967	0.2700000000000001	1.2400000000000009	7.539999999999882	6.859999999999896	0.42800386706847793	0.5
24_1_001_50___85	85	24	1	0.01	typeTokenInput_50	-0.03342533076417039	0.000165980674114184	0.6600000000000004	0.9600000000000006	6.979999999999894	7.719999999999878	0.26114999391575394	0.5
24_1_001_50___86	86	24	1	0.01	typeTokenInput_50	-0.031060445082033702	0.0001365322666957759	0.019999999999999997	1.0600000000000007	7.309999999999887	5.109999999999934	0.7613327148429017	0.5
24_1_001_50___87	87	24	1	0.01	typeTokenInput_50	-0.13031618308742163	0.004961922188422778	0.8000000000000005	0.2800000000000001	5.249999999999931	7.449999999999884	0.157095468885459	0.5
24_1_001_50___88	88	24	1	0.01	typeTokenInput_50	-0.014688972454611404	1.8204628324491497e-05	0.5900000000000003	0.40000000000000013	7.379999999999885	7.429999999999884	0.5349429451582146	0.5
24_1_001_50___89	89	24	1	0.01	typeTokenInput_50	-0.027985562805164677	0.00015752711230585312	0.5900000000000003	0.4900000000000002	5.1199999999999335	5.189999999999932	0.5074994375506207	0.5
24_1_001_50___90	90	24	1	0.01	typeTokenInput_50	-0.02328696790818465	0.00012043169728865334	1.0300000000000007	0.019999999999999997	6.969999999999894	7.5599999999998815	0.6034832498647297	0.5
24_1_001_50___91	91	24	1	0.01	typeTokenInput_50	-0.03390657889884228	0.0002864434660877906	0.3000000000000001	0.6900000000000004	7.429999999999884	7.15999999999989	0.4700359482354266	0.5
24_1_001_50___92	92	24	1	0.01	typeTokenInput_50	-0.027772475457608366	0.00018198055404209632	0.16	0.5100000000000002	7.17999999999989	7.009999999999893	0.45512110762641916	0.5
24_1_001_50___93	93	24	1	0.01	typeTokenInput_50	-0.03252583945703895	0.0002812051020663988	0.3700000000000001	0.16999999999999998	7.199999999999889	7.239999999999888	0.5399148845555659	0.5
24_1_001_50___94	94	24	1	0.01	typeTokenInput_50	-0.06327201023819619	0.00228230418603089	0.8200000000000005	0.43000000000000016	6.409999999999906	5.089999999999934	0.8468362842349103	0.5
24_1_001_50___95	95	24	1	0.01	typeTokenInput_50	-0.016854087103514676	2.939300884035205e-05	0.37000000000000016	0.4900000000000002	7.259999999999888	7.539999999999882	0.40131233988754944	0.5
24_1_001_50___96	96	24	1	0.01	typeTokenInput_50	-0.01627843580052646	2.269171396149345e-05	0.9400000000000006	0.13999999999999999	7.099999999999891	7.519999999999882	0.5938731029341452	0.5
24_1_001_50___97	97	24	1	0.01	typeTokenInput_50	-0.036247769046319434	0.0003370870987899895	0.5400000000000003	0.6100000000000003	6.929999999999895	7.349999999999886	0.37989356765691196	0.5
24_1_001_50___98	98	24	1	0.01	typeTokenInput_50	-0.01656791756646065	2.3622142492333422e-05	0.6600000000000004	0.26000000000000006	7.099999999999891	7.489999999999883	0.5024999791668772	0.5
24_1_001_50___99	99	24	1	0.01	typeTokenInput_50	-0.022041979043162793	9.836683125513883e-05	0.19000000000000003	0.9800000000000006	7.569999999999881	6.989999999999894	0.4476920904256717	0.5
24_1_001_50___100	100	24	1	0.01	typeTokenInput_50	-0.03425278946346405	0.0002525761562465619	1.0800000000000007	0.43000000000000016	4.439999999999948	4.34999999999995	0.6769958562385229	0.5
24_1_001_37pt5___1	1	24	1	0.01	typeTokenInput_37pt5	-0.03816247393111999	0.0004586556400617553	0.7400000000000004	0.21999999999999997	7.15999999999989	7.289999999999887	0.5962826992967886	0.45
24_1_001_37pt5___2	2	24	1	0.01	typeTokenInput_37pt5	-0.08560848812277033	0.001187449521195561	0.43000000000000016	0.1099999999999999	5.439999999999927	3.549999999999967	0.9011439268218271	0.45
24_1_001_37pt5___3	3	24	1	0.01	typeTokenInput_37pt5	-0.028809909706935304	0.0002363088243386685	1.380000000000001	0.04	6.879999999999896	7.519999999999882	0.6681877721681693	0.45
24_1_001_37pt5___4	4	24	1	0.01	typeTokenInput_37pt5	-0.040327713212718094	0.0005905235687242888	1.6600000000000013	0.19	3.929999999999959	5.139999999999933	0.5646362918030357	0.45
24_1_001_37pt5___5	5	24	1	0.01	typeTokenInput_37pt5	-0.019071553066831663	3.0753496942276834e-05	0.8100000000000005	0.22000000000000003	6.989999999999894	7.299999999999887	0.5695462239392308	0.45
24_1_001_37pt5___6	6	24	1	0.01	typeTokenInput_37pt5	-0.032631016047613294	0.00014815620770188895	0.3900000000000001	0.8300000000000005	7.039999999999893	5.319999999999929	0.7824497764231063	0.45
24_1_001_37pt5___7	7	24	1	0.01	typeTokenInput_37pt5	-0.05375678612151248	0.00045733195045507933	0.4200000000000002	0.18999999999999995	4.919999999999938	7.14999999999989	0.1192029220221226	0.45
24_1_001_37pt5___8	8	24	1	0.01	typeTokenInput_37pt5	-0.038390219466985905	0.00019876886046104534	1.1300000000000008	0.19000000000000003	4.659999999999943	3.6999999999999638	0.8698915256369999	0.45
24_1_001_37pt5___9	9	24	1	0.01	typeTokenInput_37pt5	-0.030539550356901694	0.0002443526170954505	0.31000000000000005	0.5800000000000003	7.239999999999888	7.309999999999887	0.41580947706459315	0.45
24_1_001_37pt5___10	10	24	1	0.01	typeTokenInput_37pt5	-0.01936241698911015	3.231445761138769e-05	0.4800000000000002	0.29000000000000004	7.13999999999989	7.13999999999989	0.5473576181430894	0.45
24_1_001_37pt5___11	11	24	1	0.01	typeTokenInput_37pt5	-0.03634625942286337	0.00023753938933346688	0.7700000000000005	0.22999999999999998	4.309999999999951	2.7299999999999844	0.8928319295134687	0.45
24_1_001_37pt5___12	12	24	1	0.01	typeTokenInput_37pt5	-0.024196313796762674	7.068548415809883e-05	1.410000000000001	0.19	6.6799999999999	7.5599999999998815	0.5841905229354118	0.45
24_1_001_37pt5___13	13	24	1	0.01	typeTokenInput_37pt5	-0.01758220185731401	2.778699456745715e-05	0.6500000000000004	0.12999999999999995	4.679999999999943	5.209999999999932	0.49750002083312794	0.45
24_1_001_37pt5___14	14	24	1	0.01	typeTokenInput_37pt5	-0.017972394108431305	3.0095588794059e-05	1.0100000000000007	0.07999999999999997	4.709999999999942	5.27999999999993	0.5890404340586682	0.45
24_1_001_37pt5___15	15	24	1	0.01	typeTokenInput_37pt5	-0.03758261593838245	0.0004973102572172584	0.43000000000000016	0.6400000000000003	7.309999999999887	7.0899999999998915	0.5024999791668736	0.45
24_1_001_37pt5___16	16	24	1	0.01	typeTokenInput_37pt5	-0.04564327292704251	0.0003198740959884177	0.049999999999999975	1.1000000000000008	7.409999999999885	4.959999999999937	0.8021838885585733	0.45
24_1_001_37pt5___17	17	24	1	0.01	typeTokenInput_37pt5	-0.04150921928106624	0.0005673285334673425	0.9400000000000006	0.20999999999999996	5.219999999999931	6.719999999999899	0.31647910626369136	0.45
24_1_001_37pt5___18	18	24	1	0.01	typeTokenInput_37pt5	-0.03561461903022564	0.00029958094039606785	0.3500000000000001	0.6600000000000004	7.2799999999998875	7.129999999999891	0.4600851154444334	0.45
24_1_001_37pt5___19	19	24	1	0.01	typeTokenInput_37pt5	-0.02333349445722147	7.741974578582208e-05	0.8200000000000005	0.30000000000000004	4.629999999999944	4.379999999999949	0.6835208937363146	0.45
24_1_001_37pt5___20	20	24	1	0.01	typeTokenInput_37pt5	-0.03467423414169608	0.0002388647984687433	1.9000000000000015	0.09	6.589999999999902	7.569999999999881	0.696354929823839	0.45
24_1_001_37pt5___21	21	24	1	0.01	typeTokenInput_37pt5	-0.023226881911104908	0.00011591379279097817	0.21000000000000002	1.1900000000000008	4.8399999999999395	3.7099999999999635	0.5374298453437432	0.45
24_1_001_37pt5___22	22	24	1	0.01	typeTokenInput_37pt5	-0.027273096025059784	9.050166517154154e-05	0.02	1.0900000000000007	7.16999999999989	7.009999999999893	0.28699983724771727	0.45
24_1_001_37pt5___23	23	24	1	0.01	typeTokenInput_37pt5	-0.024701097393833173	0.00018408515612068247	0.5000000000000002	0.31000000000000005	7.189999999999889	7.399999999999885	0.49500016666000124	0.45
24_1_001_37pt5___24	24	24	1	0.01	typeTokenInput_37pt5	-0.033409762478890055	0.00015995533821188665	1.8400000000000014	0.019999999999999997	4.719999999999942	7.5099999999998825	0.2748805022101892	0.45
24_1_001_37pt5___25	25	24	1	0.01	typeTokenInput_37pt5	-0.03586358516037391	0.000260449550881999	0.6600000000000004	0.25	3.7199999999999633	3.7199999999999633	0.6010878788483698	0.45
24_1_001_37pt5___26	26	24	1	0.01	typeTokenInput_37pt5	-0.03115905491412707	0.00011190511009813194	0	1.0800000000000007	6.129999999999912	3.1099999999999763	0.8743521434846472	0.45
24_1_001_37pt5___27	27	24	1	0.01	typeTokenInput_37pt5	-0.030785967316156862	0.00011982315925567975	0.46000000000000024	0.5800000000000003	5.109999999999934	6.569999999999903	0.1707954820223789	0.45
24_1_001_37pt5___28	28	24	1	0.01	typeTokenInput_37pt5	-0.02820832767992785	0.00025009630682035406	0.8300000000000005	0.8300000000000005	4.33999999999995	5.719999999999921	0.2010089997505341	0.45
24_1_001_37pt5___29	29	24	1	0.01	typeTokenInput_37pt5	-0.04496222741636244	0.0007364833118491572	0.4800000000000002	0.9100000000000006	4.739999999999942	4.049999999999956	0.5646362918030257	0.45
24_1_001_37pt5___30	30	24	1	0.01	typeTokenInput_37pt5	-0.020840063531590743	7.170796729638014e-05	0.33000000000000007	0.42000000000000015	7.519999999999882	7.199999999999889	0.557247854598554	0.45
24_1_001_37pt5___31	31	24	1	0.01	typeTokenInput_37pt5	-0.038039755977738926	0.00036915839392269754	0.6300000000000003	0.31000000000000005	4.859999999999939	5.639999999999922	0.38698582386066854	0.45
24_1_001_37pt5___32	32	24	1	0.01	typeTokenInput_37pt5	-0.028410932529976025	0.0001101177891902403	0.060000000000000005	1.1600000000000008	7.249999999999888	7.249999999999888	0.24973989440488228	0.45
24_1_001_37pt5___33	33	24	1	0.01	typeTokenInput_37pt5	-0.025357909606294124	8.74287935032437e-05	1.1100000000000008	0.01	5.679999999999922	7.119999999999891	0.4158094770646005	0.45
24_1_001_37pt5___34	34	24	1	0.01	typeTokenInput_37pt5	-0.023153933702808542	6.669347813392555e-05	0.22999999999999998	0.6200000000000003	5.029999999999935	5.4499999999999265	0.3078904956982138	0.45
24_1_001_37pt5___35	35	24	1	0.01	typeTokenInput_37pt5	-0.01836485849508454	2.8084872514651984e-05	0.5100000000000002	0.21999999999999997	7.079999999999892	7.269999999999888	0.524979187478941	0.45
24_1_001_37pt5___36	36	24	1	0.01	typeTokenInput_37pt5	-0.05384920645782154	0.0018029201249107974	0.5600000000000003	0.25	6.859999999999896	7.789999999999877	0.3497814514261776	0.45
24_1_001_37pt5___37	37	24	1	0.01	typeTokenInput_37pt5	-0.026854381940029457	0.00011065867577891497	0	1.8000000000000014	7.669999999999879	6.659999999999901	0.3121686694171548	0.45
24_1_001_37pt5___38	38	24	1	0.01	typeTokenInput_37pt5	-0.017768767679999964	2.71690367865493e-05	0.13999999999999999	1.1400000000000008	7.61999999999988	6.829999999999897	0.4476920904256703	0.45
24_1_001_37pt5___39	39	24	1	0.01	typeTokenInput_37pt5	-0.02801500796747059	0.0001316757086857487	0.22000000000000006	1.2100000000000009	4.019999999999957	3.3799999999999706	0.4133824210826663	0.45
24_1_001_37pt5___40	40	24	1	0.01	typeTokenInput_37pt5	-0.01611296146140717	2.4597114723234956e-05	0.9200000000000006	0.4500000000000002	3.779999999999962	4.689999999999943	0.39174096925349033	0.45
24_1_001_37pt5___41	41	24	1	0.01	typeTokenInput_37pt5	-0.035884299249980926	0.0005146431034557183	0.26	0.5500000000000003	7.0899999999998915	7.379999999999885	0.35893259366518415	0.45
24_1_001_37pt5___42	42	24	1	0.01	typeTokenInput_37pt5	-0.033927035514907666	0.0002929545071039475	0.6700000000000004	0.42000000000000015	4.129999999999955	3.129999999999976	0.7772998611746874	0.45
24_1_001_37pt5___43	43	24	1	0.01	typeTokenInput_37pt5	-0.020476164547302497	5.8330062904914586e-05	1.6600000000000013	0.05	6.749999999999899	7.769999999999877	0.6433651456944072	0.45
24_1_001_37pt5___44	44	24	1	0.01	typeTokenInput_37pt5	-0.01936008272867484	3.138368981836012e-05	0.09999999999999991	0.7400000000000004	6.539999999999903	5.239999999999931	0.6592603884513791	0.45
24_1_001_37pt5___45	45	24	1	0.01	typeTokenInput_37pt5	-0.015726336195241684	2.1397119409963337e-05	0.16999999999999993	0.7500000000000004	4.609999999999944	3.5799999999999663	0.6106392339492167	0.45
24_1_001_37pt5___46	46	24	1	0.01	typeTokenInput_37pt5	-0.045630719769184744	0.0004414431892630288	0.8300000000000005	0.11999999999999998	4.279999999999951	3.2899999999999725	0.8455347349164625	0.45
24_1_001_37pt5___47	47	24	1	0.01	typeTokenInput_37pt5	-0.029706527080364573	0.0001878334699202845	1.2400000000000009	0.049999999999999975	6.9499999999998945	7.529999999999882	0.6479408020806531	0.45
24_1_001_37pt5___48	48	24	1	0.01	typeTokenInput_37pt5	-0.027750179741071544	0.0002613325118830473	1.2000000000000008	0.1099999999999999	6.779999999999898	7.799999999999876	0.5174928576663953	0.45
24_1_001_37pt5___49	49	24	1	0.01	typeTokenInput_37pt5	-0.02941214463253667	0.00014166361415946673	1.420000000000001	0	5.559999999999924	7.119999999999891	0.46505705484179405	0.45
24_1_001_37pt5___50	50	24	1	0.01	typeTokenInput_37pt5	-0.02462309089086797	7.044545267391198e-05	0.3400000000000001	0.7600000000000005	5.249999999999931	4.379999999999949	0.6106392339492174	0.45
24_1_001_37pt5___51	51	24	1	0.01	typeTokenInput_37pt5	-0.16556904766940306	0.02020738952109191	0.1099999999999999	1.7700000000000014	7.819999999999876	4.549999999999946	0.8334113864245306	0.45
24_1_001_37pt5___52	52	24	1	0.01	typeTokenInput_37pt5	-0.02397277106259971	6.89714209296837e-05	1.1000000000000008	0.07	6.889999999999896	7.439999999999884	0.6177478747692519	0.45
24_1_001_37pt5___53	53	24	1	0.01	typeTokenInput_37pt5	-0.023284516375461833	7.983001809879584e-05	0.02	0.6500000000000004	4.729999999999942	3.5199999999999676	0.641067406334811	0.45
24_1_001_37pt5___54	54	24	1	0.01	typeTokenInput_37pt5	-0.01535625940520061	1.9873929815580363e-05	0.3500000000000001	0.42000000000000015	7.4199999999998845	7.299999999999887	0.5124973964842097	0.45
24_1_001_37pt5___55	55	24	1	0.01	typeTokenInput_37pt5	-0.018031525284730465	3.021208219884195e-05	0.33000000000000007	0.3900000000000001	4.529999999999946	4.609999999999944	0.4650570548417858	0.45
24_1_001_37pt5___56	56	24	1	0.01	typeTokenInput_37pt5	-0.02201050740589027	8.610668872815008e-05	1.0600000000000007	0.18	6.929999999999895	7.5599999999998815	0.5621765008858016	0.45
